ImageID,"(T_A, T_B)",optA_img,optB_img,true_img,baseline_img,humanChoice,rejectionChoice
707,"(np.float64(0.4030277094000896), np.float64(0.5976095149682287))",DPO_dataset/Img_A/A_707.png,DPO_dataset/Img_B/B_707.png,DPO_dataset/Img_true/Real_707.png,DPO_dataset/Img_baseline/Baseline_707.png,DPO_dataset/Img_B/B_707.png,DPO_dataset/Img_B/B_707.png
708,"(np.float64(0.19582845974705024), np.float64(0.782499281055768))",DPO_dataset/Img_A/A_708.png,DPO_dataset/Img_B/B_708.png,DPO_dataset/Img_true/Real_708.png,DPO_dataset/Img_baseline/Baseline_708.png,DPO_dataset/Img_B/B_708.png,DPO_dataset/Img_A/A_708.png
709,"(np.float64(0.32718475337639497), np.float64(0.7698498867283414))",DPO_dataset/Img_A/A_709.png,DPO_dataset/Img_B/B_709.png,DPO_dataset/Img_true/Real_709.png,DPO_dataset/Img_baseline/Baseline_709.png,,
710,"(np.float64(0.3031174716184449), np.float64(0.6017399675428695))",DPO_dataset/Img_A/A_710.png,DPO_dataset/Img_B/B_710.png,DPO_dataset/Img_true/Real_710.png,DPO_dataset/Img_baseline/Baseline_710.png,DPO_dataset/Img_A/A_710.png,DPO_dataset/Img_B/B_710.png
711,"(np.float64(0.2595299906693002), np.float64(0.779123273164474))",DPO_dataset/Img_A/A_711.png,DPO_dataset/Img_B/B_711.png,DPO_dataset/Img_true/Real_711.png,DPO_dataset/Img_baseline/Baseline_711.png,DPO_dataset/Img_B/B_711.png,DPO_dataset/Img_B/B_711.png
712,"(np.float64(0.251252201252865), np.float64(0.8479496806669584))",DPO_dataset/Img_A/A_712.png,DPO_dataset/Img_B/B_712.png,DPO_dataset/Img_true/Real_712.png,DPO_dataset/Img_baseline/Baseline_712.png,,
713,"(np.float64(0.4322242638200876), np.float64(0.6571913265105038))",DPO_dataset/Img_A/A_713.png,DPO_dataset/Img_B/B_713.png,DPO_dataset/Img_true/Real_713.png,DPO_dataset/Img_baseline/Baseline_713.png,,
714,"(np.float64(0.3905295437135729), np.float64(0.9059610427360103))",DPO_dataset/Img_A/A_714.png,DPO_dataset/Img_B/B_714.png,DPO_dataset/Img_true/Real_714.png,DPO_dataset/Img_baseline/Baseline_714.png,DPO_dataset/Img_A/A_714.png,DPO_dataset/Img_B/B_714.png
715,"(np.float64(0.13570729839269996), np.float64(0.7112568434259045))",DPO_dataset/Img_A/A_715.png,DPO_dataset/Img_B/B_715.png,DPO_dataset/Img_true/Real_715.png,DPO_dataset/Img_baseline/Baseline_715.png,,
716,"(np.float64(0.20524162477768004), np.float64(0.7206886566094154))",DPO_dataset/Img_A/A_716.png,DPO_dataset/Img_B/B_716.png,DPO_dataset/Img_true/Real_716.png,DPO_dataset/Img_baseline/Baseline_716.png,,
717,"(np.float64(0.43602862806098974), np.float64(0.7608066257147109))",DPO_dataset/Img_A/A_717.png,DPO_dataset/Img_B/B_717.png,DPO_dataset/Img_true/Real_717.png,DPO_dataset/Img_baseline/Baseline_717.png,,
718,"(np.float64(0.30667622358658375), np.float64(0.7911522605571405))",DPO_dataset/Img_A/A_718.png,DPO_dataset/Img_B/B_718.png,DPO_dataset/Img_true/Real_718.png,DPO_dataset/Img_baseline/Baseline_718.png,DPO_dataset/Img_A/A_718.png,DPO_dataset/Img_B/B_718.png
719,"(np.float64(0.1925639670268475), np.float64(0.8151789225094808))",DPO_dataset/Img_A/A_719.png,DPO_dataset/Img_B/B_719.png,DPO_dataset/Img_true/Real_719.png,DPO_dataset/Img_baseline/Baseline_719.png,,
720,"(np.float64(0.3982385550169519), np.float64(0.8262035236777543))",DPO_dataset/Img_A/A_720.png,DPO_dataset/Img_B/B_720.png,DPO_dataset/Img_true/Real_720.png,DPO_dataset/Img_baseline/Baseline_720.png,DPO_dataset/Img_A/A_720.png,DPO_dataset/Img_A/A_720.png
721,"(np.float64(0.4820466622945065), np.float64(0.8997134506193053))",DPO_dataset/Img_A/A_721.png,DPO_dataset/Img_B/B_721.png,DPO_dataset/Img_true/Real_721.png,DPO_dataset/Img_baseline/Baseline_721.png,DPO_dataset/Img_B/B_721.png,DPO_dataset/Img_A/A_721.png
722,"(np.float64(0.26593581347721956), np.float64(0.854044272489279))",DPO_dataset/Img_A/A_722.png,DPO_dataset/Img_B/B_722.png,DPO_dataset/Img_true/Real_722.png,DPO_dataset/Img_baseline/Baseline_722.png,,
723,"(np.float64(0.5452082911151183), np.float64(1.0))",DPO_dataset/Img_A/A_723.png,DPO_dataset/Img_B/B_723.png,DPO_dataset/Img_true/Real_723.png,DPO_dataset/Img_baseline/Baseline_723.png,,
724,"(np.float64(0.2863721538926377), np.float64(0.745190863065004))",DPO_dataset/Img_A/A_724.png,DPO_dataset/Img_B/B_724.png,DPO_dataset/Img_true/Real_724.png,DPO_dataset/Img_baseline/Baseline_724.png,,
725,"(np.float64(0.30359692864902743), np.float64(0.9537853557762614))",DPO_dataset/Img_A/A_725.png,DPO_dataset/Img_B/B_725.png,DPO_dataset/Img_true/Real_725.png,DPO_dataset/Img_baseline/Baseline_725.png,,
726,"(np.float64(0.20062382339295415), np.float64(0.7882353781880967))",DPO_dataset/Img_A/A_726.png,DPO_dataset/Img_B/B_726.png,DPO_dataset/Img_true/Real_726.png,DPO_dataset/Img_baseline/Baseline_726.png,,
727,"(np.float64(0.3333741913614684), np.float64(0.9504546563816709))",DPO_dataset/Img_A/A_727.png,DPO_dataset/Img_B/B_727.png,DPO_dataset/Img_true/Real_727.png,DPO_dataset/Img_baseline/Baseline_727.png,,
728,"(np.float64(0.3444561415701004), np.float64(0.9005946323449865))",DPO_dataset/Img_A/A_728.png,DPO_dataset/Img_B/B_728.png,DPO_dataset/Img_true/Real_728.png,DPO_dataset/Img_baseline/Baseline_728.png,DPO_dataset/Img_B/B_728.png,DPO_dataset/Img_B/B_728.png
729,"(np.float64(0.43720217329716926), np.float64(0.7039160870173291))",DPO_dataset/Img_A/A_729.png,DPO_dataset/Img_B/B_729.png,DPO_dataset/Img_true/Real_729.png,DPO_dataset/Img_baseline/Baseline_729.png,,
730,"(np.float64(0.4234970937145195), np.float64(0.7505324376425999))",DPO_dataset/Img_A/A_730.png,DPO_dataset/Img_B/B_730.png,DPO_dataset/Img_true/Real_730.png,DPO_dataset/Img_baseline/Baseline_730.png,DPO_dataset/Img_A/A_730.png,DPO_dataset/Img_A/A_730.png
731,"(np.float64(0.3066601650429396), np.float64(0.850279455570622))",DPO_dataset/Img_A/A_731.png,DPO_dataset/Img_B/B_731.png,DPO_dataset/Img_true/Real_731.png,DPO_dataset/Img_baseline/Baseline_731.png,,
732,"(np.float64(0.19528542273129754), np.float64(0.8648062064801431))",DPO_dataset/Img_A/A_732.png,DPO_dataset/Img_B/B_732.png,DPO_dataset/Img_true/Real_732.png,DPO_dataset/Img_baseline/Baseline_732.png,,
733,"(np.float64(0.23309101951407937), np.float64(0.8733108501638759))",DPO_dataset/Img_A/A_733.png,DPO_dataset/Img_B/B_733.png,DPO_dataset/Img_true/Real_733.png,DPO_dataset/Img_baseline/Baseline_733.png,,
734,"(np.float64(0.20206521592975388), np.float64(0.9692341429803697))",DPO_dataset/Img_A/A_734.png,DPO_dataset/Img_B/B_734.png,DPO_dataset/Img_true/Real_734.png,DPO_dataset/Img_baseline/Baseline_734.png,,
735,"(np.float64(0.3958973472097346), np.float64(0.9483696416351252))",DPO_dataset/Img_A/A_735.png,DPO_dataset/Img_B/B_735.png,DPO_dataset/Img_true/Real_735.png,DPO_dataset/Img_baseline/Baseline_735.png,DPO_dataset/Img_B/B_735.png,DPO_dataset/Img_B/B_735.png
736,"(np.float64(0.2738774145426487), np.float64(0.928672800595366))",DPO_dataset/Img_A/A_736.png,DPO_dataset/Img_B/B_736.png,DPO_dataset/Img_true/Real_736.png,DPO_dataset/Img_baseline/Baseline_736.png,,
737,"(np.float64(0.3619866182812941), np.float64(0.7855340494114467))",DPO_dataset/Img_A/A_737.png,DPO_dataset/Img_B/B_737.png,DPO_dataset/Img_true/Real_737.png,DPO_dataset/Img_baseline/Baseline_737.png,,
738,"(np.float64(0.2491583290577761), np.float64(0.8689825774031633))",DPO_dataset/Img_A/A_738.png,DPO_dataset/Img_B/B_738.png,DPO_dataset/Img_true/Real_738.png,DPO_dataset/Img_baseline/Baseline_738.png,,
739,"(np.float64(0.3243999832673938), np.float64(0.7819686437228834))",DPO_dataset/Img_A/A_739.png,DPO_dataset/Img_B/B_739.png,DPO_dataset/Img_true/Real_739.png,DPO_dataset/Img_baseline/Baseline_739.png,DPO_dataset/Img_A/A_739.png,DPO_dataset/Img_A/A_739.png
740,"(np.float64(0.24017158326687477), np.float64(0.9569030374406761))",DPO_dataset/Img_A/A_740.png,DPO_dataset/Img_B/B_740.png,DPO_dataset/Img_true/Real_740.png,DPO_dataset/Img_baseline/Baseline_740.png,DPO_dataset/Img_A/A_740.png,DPO_dataset/Img_A/A_740.png
741,"(np.float64(0.27302154214064656), np.float64(0.8274552584428834))",DPO_dataset/Img_A/A_741.png,DPO_dataset/Img_B/B_741.png,DPO_dataset/Img_true/Real_741.png,DPO_dataset/Img_baseline/Baseline_741.png,,
742,"(np.float64(0.37023671605853936), np.float64(0.7923121479236785))",DPO_dataset/Img_A/A_742.png,DPO_dataset/Img_B/B_742.png,DPO_dataset/Img_true/Real_742.png,DPO_dataset/Img_baseline/Baseline_742.png,DPO_dataset/Img_A/A_742.png,DPO_dataset/Img_B/B_742.png
743,"(np.float64(0.05248751148898758), np.float64(0.7019522970389296))",DPO_dataset/Img_A/A_743.png,DPO_dataset/Img_B/B_743.png,DPO_dataset/Img_true/Real_743.png,DPO_dataset/Img_baseline/Baseline_743.png,,
744,"(np.float64(0.2703048151771832), np.float64(0.8038748617430267))",DPO_dataset/Img_A/A_744.png,DPO_dataset/Img_B/B_744.png,DPO_dataset/Img_true/Real_744.png,DPO_dataset/Img_baseline/Baseline_744.png,,
745,"(np.float64(0.4146665047510642), np.float64(0.8581137517512442))",DPO_dataset/Img_A/A_745.png,DPO_dataset/Img_B/B_745.png,DPO_dataset/Img_true/Real_745.png,DPO_dataset/Img_baseline/Baseline_745.png,DPO_dataset/Img_A/A_745.png,DPO_dataset/Img_B/B_745.png
746,"(np.float64(0.32285364678094375), np.float64(0.8228554659203455))",DPO_dataset/Img_A/A_746.png,DPO_dataset/Img_B/B_746.png,DPO_dataset/Img_true/Real_746.png,DPO_dataset/Img_baseline/Baseline_746.png,,
747,"(np.float64(0.13874284427711814), np.float64(0.8324356641865774))",DPO_dataset/Img_A/A_747.png,DPO_dataset/Img_B/B_747.png,DPO_dataset/Img_true/Real_747.png,DPO_dataset/Img_baseline/Baseline_747.png,DPO_dataset/Img_B/B_747.png,DPO_dataset/Img_B/B_747.png
748,"(np.float64(0.33282356841341737), np.float64(0.8142361582799527))",DPO_dataset/Img_A/A_748.png,DPO_dataset/Img_B/B_748.png,DPO_dataset/Img_true/Real_748.png,DPO_dataset/Img_baseline/Baseline_748.png,,
749,"(np.float64(0.12710675007601482), np.float64(0.8194508801915666))",DPO_dataset/Img_A/A_749.png,DPO_dataset/Img_B/B_749.png,DPO_dataset/Img_true/Real_749.png,DPO_dataset/Img_baseline/Baseline_749.png,DPO_dataset/Img_A/A_749.png,DPO_dataset/Img_A/A_749.png
750,"(np.float64(0.2635642966141501), np.float64(0.8390198864243382))",DPO_dataset/Img_A/A_750.png,DPO_dataset/Img_B/B_750.png,DPO_dataset/Img_true/Real_750.png,DPO_dataset/Img_baseline/Baseline_750.png,DPO_dataset/Img_A/A_750.png,DPO_dataset/Img_B/B_750.png
751,"(np.float64(0.37133287054043446), np.float64(0.8665801817384091))",DPO_dataset/Img_A/A_751.png,DPO_dataset/Img_B/B_751.png,DPO_dataset/Img_true/Real_751.png,DPO_dataset/Img_baseline/Baseline_751.png,,
752,"(np.float64(0.096178956254103), np.float64(0.8345746076453299))",DPO_dataset/Img_A/A_752.png,DPO_dataset/Img_B/B_752.png,DPO_dataset/Img_true/Real_752.png,DPO_dataset/Img_baseline/Baseline_752.png,,
753,"(np.float64(0.3940059408626986), np.float64(0.668625354577725))",DPO_dataset/Img_A/A_753.png,DPO_dataset/Img_B/B_753.png,DPO_dataset/Img_true/Real_753.png,DPO_dataset/Img_baseline/Baseline_753.png,DPO_dataset/Img_B/B_753.png,DPO_dataset/Img_A/A_753.png
754,"(np.float64(0.3087303393803507), np.float64(0.7763941468812069))",DPO_dataset/Img_A/A_754.png,DPO_dataset/Img_B/B_754.png,DPO_dataset/Img_true/Real_754.png,DPO_dataset/Img_baseline/Baseline_754.png,,
755,"(np.float64(0.23789032438447574), np.float64(0.6426279224619773))",DPO_dataset/Img_A/A_755.png,DPO_dataset/Img_B/B_755.png,DPO_dataset/Img_true/Real_755.png,DPO_dataset/Img_baseline/Baseline_755.png,,
756,"(np.float64(0.2440890391550122), np.float64(0.7297146820275138))",DPO_dataset/Img_A/A_756.png,DPO_dataset/Img_B/B_756.png,DPO_dataset/Img_true/Real_756.png,DPO_dataset/Img_baseline/Baseline_756.png,DPO_dataset/Img_A/A_756.png,DPO_dataset/Img_A/A_756.png
757,"(np.float64(0.3777833875515066), np.float64(1.0))",DPO_dataset/Img_A/A_757.png,DPO_dataset/Img_B/B_757.png,DPO_dataset/Img_true/Real_757.png,DPO_dataset/Img_baseline/Baseline_757.png,DPO_dataset/Img_A/A_757.png,DPO_dataset/Img_B/B_757.png
758,"(np.float64(0.1466793021454663), np.float64(0.6568007770906011))",DPO_dataset/Img_A/A_758.png,DPO_dataset/Img_B/B_758.png,DPO_dataset/Img_true/Real_758.png,DPO_dataset/Img_baseline/Baseline_758.png,,
759,"(np.float64(0.23650242272914604), np.float64(0.7915393049730903))",DPO_dataset/Img_A/A_759.png,DPO_dataset/Img_B/B_759.png,DPO_dataset/Img_true/Real_759.png,DPO_dataset/Img_baseline/Baseline_759.png,,
760,"(np.float64(0.4585320894477659), np.float64(0.7970561750298882))",DPO_dataset/Img_A/A_760.png,DPO_dataset/Img_B/B_760.png,DPO_dataset/Img_true/Real_760.png,DPO_dataset/Img_baseline/Baseline_760.png,,
761,"(np.float64(0.4958606534467788), np.float64(0.5302227687402687))",DPO_dataset/Img_A/A_761.png,DPO_dataset/Img_B/B_761.png,DPO_dataset/Img_true/Real_761.png,DPO_dataset/Img_baseline/Baseline_761.png,DPO_dataset/Img_A/A_761.png,DPO_dataset/Img_B/B_761.png
762,"(np.float64(0.3662427127873459), np.float64(0.6023930351229052))",DPO_dataset/Img_A/A_762.png,DPO_dataset/Img_B/B_762.png,DPO_dataset/Img_true/Real_762.png,DPO_dataset/Img_baseline/Baseline_762.png,DPO_dataset/Img_A/A_762.png,DPO_dataset/Img_A/A_762.png
763,"(np.float64(0.3543736714749749), np.float64(0.9229248857512993))",DPO_dataset/Img_A/A_763.png,DPO_dataset/Img_B/B_763.png,DPO_dataset/Img_true/Real_763.png,DPO_dataset/Img_baseline/Baseline_763.png,,
764,"(np.float64(0.20477513286725038), np.float64(0.8233863351293489))",DPO_dataset/Img_A/A_764.png,DPO_dataset/Img_B/B_764.png,DPO_dataset/Img_true/Real_764.png,DPO_dataset/Img_baseline/Baseline_764.png,,
765,"(np.float64(0.259405598556173), np.float64(0.8874798377662572))",DPO_dataset/Img_A/A_765.png,DPO_dataset/Img_B/B_765.png,DPO_dataset/Img_true/Real_765.png,DPO_dataset/Img_baseline/Baseline_765.png,,
766,"(np.float64(0.3859834172427332), np.float64(0.9584891924076763))",DPO_dataset/Img_A/A_766.png,DPO_dataset/Img_B/B_766.png,DPO_dataset/Img_true/Real_766.png,DPO_dataset/Img_baseline/Baseline_766.png,,
767,"(np.float64(0.16340249437624957), np.float64(0.8167420228928992))",DPO_dataset/Img_A/A_767.png,DPO_dataset/Img_B/B_767.png,DPO_dataset/Img_true/Real_767.png,DPO_dataset/Img_baseline/Baseline_767.png,DPO_dataset/Img_B/B_767.png,DPO_dataset/Img_A/A_767.png
768,"(np.float64(0.41084140102286976), np.float64(0.8640876178026401))",DPO_dataset/Img_A/A_768.png,DPO_dataset/Img_B/B_768.png,DPO_dataset/Img_true/Real_768.png,DPO_dataset/Img_baseline/Baseline_768.png,,
769,"(np.float64(0.2438302539344535), np.float64(0.8986867573835863))",DPO_dataset/Img_A/A_769.png,DPO_dataset/Img_B/B_769.png,DPO_dataset/Img_true/Real_769.png,DPO_dataset/Img_baseline/Baseline_769.png,,
770,"(np.float64(0.3009019254481026), np.float64(0.9145445325436654))",DPO_dataset/Img_A/A_770.png,DPO_dataset/Img_B/B_770.png,DPO_dataset/Img_true/Real_770.png,DPO_dataset/Img_baseline/Baseline_770.png,DPO_dataset/Img_B/B_770.png,DPO_dataset/Img_A/A_770.png
771,"(np.float64(0.47701261801848993), np.float64(0.983131799007401))",DPO_dataset/Img_A/A_771.png,DPO_dataset/Img_B/B_771.png,DPO_dataset/Img_true/Real_771.png,DPO_dataset/Img_baseline/Baseline_771.png,DPO_dataset/Img_B/B_771.png,DPO_dataset/Img_A/A_771.png
772,"(np.float64(0.5257322226220985), np.float64(0.7843498078843433))",DPO_dataset/Img_A/A_772.png,DPO_dataset/Img_B/B_772.png,DPO_dataset/Img_true/Real_772.png,DPO_dataset/Img_baseline/Baseline_772.png,,
773,"(np.float64(0.3091472519570004), np.float64(0.7979269105195165))",DPO_dataset/Img_A/A_773.png,DPO_dataset/Img_B/B_773.png,DPO_dataset/Img_true/Real_773.png,DPO_dataset/Img_baseline/Baseline_773.png,,
774,"(np.float64(0.20759623052225643), np.float64(0.7178060706919688))",DPO_dataset/Img_A/A_774.png,DPO_dataset/Img_B/B_774.png,DPO_dataset/Img_true/Real_774.png,DPO_dataset/Img_baseline/Baseline_774.png,,
775,"(np.float64(0.2576767589269088), np.float64(0.9952064462643674))",DPO_dataset/Img_A/A_775.png,DPO_dataset/Img_B/B_775.png,DPO_dataset/Img_true/Real_775.png,DPO_dataset/Img_baseline/Baseline_775.png,DPO_dataset/Img_B/B_775.png,DPO_dataset/Img_A/A_775.png
776,"(np.float64(0.3791564102535173), np.float64(0.8316153367355134))",DPO_dataset/Img_A/A_776.png,DPO_dataset/Img_B/B_776.png,DPO_dataset/Img_true/Real_776.png,DPO_dataset/Img_baseline/Baseline_776.png,,
777,"(np.float64(0.08843124126301916), np.float64(0.715785443374302))",DPO_dataset/Img_A/A_777.png,DPO_dataset/Img_B/B_777.png,DPO_dataset/Img_true/Real_777.png,DPO_dataset/Img_baseline/Baseline_777.png,DPO_dataset/Img_B/B_777.png,DPO_dataset/Img_A/A_777.png
778,"(np.float64(0.2458439399669096), np.float64(0.8236976960289246))",DPO_dataset/Img_A/A_778.png,DPO_dataset/Img_B/B_778.png,DPO_dataset/Img_true/Real_778.png,DPO_dataset/Img_baseline/Baseline_778.png,,
779,"(np.float64(0.26500631976441774), np.float64(0.7824549305531222))",DPO_dataset/Img_A/A_779.png,DPO_dataset/Img_B/B_779.png,DPO_dataset/Img_true/Real_779.png,DPO_dataset/Img_baseline/Baseline_779.png,DPO_dataset/Img_A/A_779.png,DPO_dataset/Img_A/A_779.png
780,"(np.float64(0.39344487433209874), np.float64(0.7023190388963362))",DPO_dataset/Img_A/A_780.png,DPO_dataset/Img_B/B_780.png,DPO_dataset/Img_true/Real_780.png,DPO_dataset/Img_baseline/Baseline_780.png,DPO_dataset/Img_B/B_780.png,DPO_dataset/Img_B/B_780.png
781,"(np.float64(0.23786743978583713), np.float64(0.8660351128079816))",DPO_dataset/Img_A/A_781.png,DPO_dataset/Img_B/B_781.png,DPO_dataset/Img_true/Real_781.png,DPO_dataset/Img_baseline/Baseline_781.png,DPO_dataset/Img_A/A_781.png,DPO_dataset/Img_A/A_781.png
782,"(np.float64(0.2075433611099423), np.float64(0.8677793782633372))",DPO_dataset/Img_A/A_782.png,DPO_dataset/Img_B/B_782.png,DPO_dataset/Img_true/Real_782.png,DPO_dataset/Img_baseline/Baseline_782.png,,
783,"(np.float64(0.32858528882239785), np.float64(0.9788878455926331))",DPO_dataset/Img_A/A_783.png,DPO_dataset/Img_B/B_783.png,DPO_dataset/Img_true/Real_783.png,DPO_dataset/Img_baseline/Baseline_783.png,,
784,"(np.float64(0.31301742449673614), np.float64(0.8675496674196809))",DPO_dataset/Img_A/A_784.png,DPO_dataset/Img_B/B_784.png,DPO_dataset/Img_true/Real_784.png,DPO_dataset/Img_baseline/Baseline_784.png,,
785,"(np.float64(0.17814288366272324), np.float64(1.0))",DPO_dataset/Img_A/A_785.png,DPO_dataset/Img_B/B_785.png,DPO_dataset/Img_true/Real_785.png,DPO_dataset/Img_baseline/Baseline_785.png,,
786,"(np.float64(0.2644408177463383), np.float64(0.8226418563561589))",DPO_dataset/Img_A/A_786.png,DPO_dataset/Img_B/B_786.png,DPO_dataset/Img_true/Real_786.png,DPO_dataset/Img_baseline/Baseline_786.png,,
787,"(np.float64(0.5315813215690841), np.float64(0.731662380418934))",DPO_dataset/Img_A/A_787.png,DPO_dataset/Img_B/B_787.png,DPO_dataset/Img_true/Real_787.png,DPO_dataset/Img_baseline/Baseline_787.png,,
788,"(np.float64(0.2652327762549585), np.float64(0.7298535890045157))",DPO_dataset/Img_A/A_788.png,DPO_dataset/Img_B/B_788.png,DPO_dataset/Img_true/Real_788.png,DPO_dataset/Img_baseline/Baseline_788.png,DPO_dataset/Img_A/A_788.png,DPO_dataset/Img_A/A_788.png
789,"(np.float64(0.2543209023965143), np.float64(0.8305775865921893))",DPO_dataset/Img_A/A_789.png,DPO_dataset/Img_B/B_789.png,DPO_dataset/Img_true/Real_789.png,DPO_dataset/Img_baseline/Baseline_789.png,,
790,"(np.float64(0.3435436056828766), np.float64(0.6578636930416721))",DPO_dataset/Img_A/A_790.png,DPO_dataset/Img_B/B_790.png,DPO_dataset/Img_true/Real_790.png,DPO_dataset/Img_baseline/Baseline_790.png,DPO_dataset/Img_B/B_790.png,DPO_dataset/Img_B/B_790.png
791,"(np.float64(0.3107209655026214), np.float64(0.7374070030040232))",DPO_dataset/Img_A/A_791.png,DPO_dataset/Img_B/B_791.png,DPO_dataset/Img_true/Real_791.png,DPO_dataset/Img_baseline/Baseline_791.png,,
792,"(np.float64(0.19223361954911666), np.float64(0.8875730887173892))",DPO_dataset/Img_A/A_792.png,DPO_dataset/Img_B/B_792.png,DPO_dataset/Img_true/Real_792.png,DPO_dataset/Img_baseline/Baseline_792.png,,
793,"(np.float64(0.32832747197396506), np.float64(0.8768935732618106))",DPO_dataset/Img_A/A_793.png,DPO_dataset/Img_B/B_793.png,DPO_dataset/Img_true/Real_793.png,DPO_dataset/Img_baseline/Baseline_793.png,,
794,"(np.float64(0.41763929631101476), np.float64(0.8039452132589465))",DPO_dataset/Img_A/A_794.png,DPO_dataset/Img_B/B_794.png,DPO_dataset/Img_true/Real_794.png,DPO_dataset/Img_baseline/Baseline_794.png,,
795,"(np.float64(0.28736080173700607), np.float64(0.7421485467781394))",DPO_dataset/Img_A/A_795.png,DPO_dataset/Img_B/B_795.png,DPO_dataset/Img_true/Real_795.png,DPO_dataset/Img_baseline/Baseline_795.png,,
796,"(np.float64(0.365406169937874), np.float64(0.6641866395680122))",DPO_dataset/Img_A/A_796.png,DPO_dataset/Img_B/B_796.png,DPO_dataset/Img_true/Real_796.png,DPO_dataset/Img_baseline/Baseline_796.png,DPO_dataset/Img_B/B_796.png,DPO_dataset/Img_A/A_796.png
797,"(np.float64(0.30429566032508876), np.float64(0.768101713097331))",DPO_dataset/Img_A/A_797.png,DPO_dataset/Img_B/B_797.png,DPO_dataset/Img_true/Real_797.png,DPO_dataset/Img_baseline/Baseline_797.png,,
798,"(np.float64(0.20233095074911997), np.float64(0.8590830801466263))",DPO_dataset/Img_A/A_798.png,DPO_dataset/Img_B/B_798.png,DPO_dataset/Img_true/Real_798.png,DPO_dataset/Img_baseline/Baseline_798.png,,
799,"(np.float64(0.2559441306551541), np.float64(0.9524740530459304))",DPO_dataset/Img_A/A_799.png,DPO_dataset/Img_B/B_799.png,DPO_dataset/Img_true/Real_799.png,DPO_dataset/Img_baseline/Baseline_799.png,,
